description,title,price,category,image
Е14 15вт AH-(1000шт),Лампочка для ночника Е14 15вт AH-(1000шт),18.899999999999999,Хозяйственные товары,
,Пробка для Вана набор,105,,https://hoz-mos.ru/wp-content/uploads/2024/11/probka-dlya-vana-nabor.jpg
,доска разделочная 37*23 BH-475 48шт,138.59999999999999,,https://hoz-mos.ru/wp-content/uploads/2024/11/doska-razdelochnaya-3723-bh-475-48sht.jpg
Z-205,Чайная ложка BH-41204 (100шт),417.06999999999999,,
9мм 10мтр 10шт,Трос сантехнический 9мм 10мтр 10шт,546,"Электротовары и ремонт > Сантехника, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/tros-santehnicheskij-9mm-10mtr-10sht.jpg
,ручка скоба дверной декоратив,84,Хозяйственные товары,https://hoz-mos.ru/wp-content/uploads/2024/11/ruchka-skoba-dvernoj-dekorativ.jpg
509-X4,Набор кондитерский (мешок и 8 насадок) -509-X4 (144шт),64.049999999999997,"Кондитерские аксессуары, Кондитерские аксессуары > Кондитерские мешки и насадки",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-konditerskij-meshok-i-8-nasadok-h4.jpg
RE-617,"Чайник ENGELBERG, на 2,6 литра, энергосберегающий, подходит для индукционной плиты, RE-617 (12шт)",892.5,,https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-elenberg-eb-617-12sht.jpg
Тупча,Мило порошок для пол тупча,73.5,,https://hoz-mos.ru/wp-content/uploads/2024/11/milo-poroshok-dlya-pol-tupcha-scaled.jpg
,КРУЖКА ЗМЕЯ 2025 БЕЗ УПАКОВКА 48шт,147,,https://hoz-mos.ru/wp-content/uploads/2024/11/kruzhka-zmeya-2025-bez-upakovka-48sht.jpg
,МОЛОТОК для мясо SHESHIFU BH-452 72шт,264.60000000000002,"Кухонные принадлежности, Кухонные принадлежности > Отбивные молотки и топоры",https://hoz-mos.ru/wp-content/uploads/2024/11/molotok-dlya-myaso-sheshifu-bh-452-72sht-scaled.jpg
H-111,чайная ложка Hongilin H-111 6шт хром (100шт),178.5,"Товары для дома и дачи > Весы и безмены, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnaya-lozhka-6sht-hrom-100sht.jpg
LK-25,электрический Обогреватель конвектор LK-25,5040,Бытовые электроприборы,https://hoz-mos.ru/wp-content/uploads/2024/11/elektricheskij-obogrevatel-konvektor-lk-25.jpg
рисамойка,дуршлаг для промывки круп и ягод,270.89999999999998,Бытовые электроприборы,https://hoz-mos.ru/wp-content/uploads/2024/11/durshlag-dlya-promyvki-krup-i-yagod.jpg
,ДОСКА НОВОГОДНАЯ 2025,44.100000000000001,"Кухонные принадлежности > Доски разделочные, Кухонные принадлежности",
BH-340 360шт,Шумовка металическая средни BH-340 360шт,99.75,"Кухонные принадлежности, Кухонные принадлежности > Шумовки\, половники и ложки",
SP-03836 50шт,Набор для пайки 5в1 канифоль припой кислота флюсы ф61 скф оксидал SP-03836 50шт,388.5,"Электротовары и ремонт > Пайка, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/nabor-dlya-pajki-5v1-kanifol-pripoj-kislota-flyusy-f61-skf-oksidal-sp-03836-50sht.jpg
форма блюд,формочки для оформления блюд,115.5,"Кондитерские аксессуары, Кондитерские аксессуары > Кондитерские мешки и насадки",
BH-ZU303,Набор крышки силиконовые 6шт BH-ZU303(60шт),122.43000000000001,"Посуда для кухни > Крышки и ухваты, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-kryshki-silikonovye-6sht-ah-zu303144sht.jpg
YKE27-3W 60шт,Цокольный переходник Е27-3Е27 вертушка 3W для ламп белый пластик YKE27-3W 60шт,242.55000000000001,"Электротовары и ремонт > Фурнитура, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/czokolnyj-perehodnik-e27-3e27-vertushka-3w-dlya-lamp-belyj-plastik-yke27-3w-60sht.jpg
H-112,Нож хром Honglin H-112 6шт (100шт),252,"Кухонные принадлежности, Кухонные принадлежности > Столовые приборы",https://hoz-mos.ru/wp-content/uploads/2024/08/nozh-hrom-6sht-100sht.jpg
BH-2106,Набор крючков металлический  6 шт на блистере 192шт(BH-2106),56.600000000000001,"Товары для дома и дачи > Крючки и вешалки, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-kryuchkov-metallicheskij-6-sht-na-bli.jpg
"L-380мм 1,5кВт 220V","ТЕН для радиатора L-380мм 1,5кВт 220V под стержневой термостат 50шт",651,"Электротовары и ремонт > Нагревательные элементы и тены, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/ten-dlya-radiatora-l-380mm-15kvt-220v-pod-sterzhnevoj-termostat-50sht.jpg
,Зажигалка turbo маленькая (480шт),97.650000000000006,"Хозяйственные товары > Зажигалки и горелки, Хозяйственные товары",https://hoz-mos.ru/wp-content/uploads/2024/11/zazhigalka-turbo-malenkaya-480sht.jpg
BH-68,лопатка туристическ BH-68 (25шт),1260,Товары для дома и дачи,https://hoz-mos.ru/wp-content/uploads/2024/11/lopatka-turistichesk-bh-68-25sht.jpg
Z-425,Набор ложек 6шт с узорами Z-425(100шт),210.21000000000001,"Кухонные принадлежности, Кухонные принадлежности > Столовые приборы",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-lozhek-6sht-s-uzorami-ah-425100sht.jpg
BH8601,прищепка бамбук 20ш  BH8601 (144шт),78.75,"Товары для дома и дачи > Крючки и вешалки, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/prishhepka-bambuk-20sh-bh8601-144sht.jpg
1700вт,Тен для стиральной машины 1700вт,570.14999999999998,"Электротовары и ремонт > Нагревательные элементы и тены, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/ten-dlya-stiralnoj-mashiny-1700vt.jpg
белый медведь,лопатка снеговая белый медведь,600,,https://hoz-mos.ru/wp-content/uploads/2024/11/lopatka-snegovaya-belyj-medved.jpg
16А 3500Вт 5м 6 гнезд,"сетевой фильтр космос 16А 3500Вт 5м 6 гнезд пвс 3х1,00мм2,черный",808.5,,https://hoz-mos.ru/wp-content/uploads/2024/11/setevoj-filtr-kosmos-16a-3500vt-5m-6-gnezd-pvs-3h100mm2chernyj.jpg
,Кист с бочка,78.75,,https://hoz-mos.ru/wp-content/uploads/2024/11/kist-s-bochka-scaled.jpg
BH-1000,Чайник заварочный с керамической ручкой 1000мл BH-1000(24шт),614.25,"Посуда для кухни > Заварники и френч-прессы, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-zavarochnyj-s-keramicheskoj-ruch.jpg
BH-1001,Чайник заварочный с керамической ручкой 1200мл.BH-1001 (24шт),640.5,"Посуда для кухни > Заварники и френч-прессы, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-zavarochnyj-s-keramicheskoj-ruch-2.jpg
BH-1002,Чайник заварочный с керамической ручкой 1400мл.BH-1002(24шт),661.5,"Посуда для кухни > Заварники и френч-прессы, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-zavarochnyj-s-keramicheskoj-ruch-3.jpg
VL-8013,Набор посуды YIMATTEL 12предметов VL-8013   (2шт),5145,"Кухонные принадлежности, Кухонные принадлежности > Отбивные молотки и топоры",https://hoz-mos.ru/wp-content/uploads/2024/11/nabor-posudy-yimattel-12predmetov-vl-8013-2sht.jpg
RE-626,Чайник из нержавеющей стали 3л  RE-626(12шт),1207.5,"Посуда для кухни, Посуда для кухни > Чайники",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-iz-nerzhaveyushhej-stali-3l-eb-62612sht.jpg
RE-2002,Чайник из нержавеющей стали 3.5л RE-2002(12шт),1312.5,"Посуда для кухни, Посуда для кухни > Чайники",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-iz-nerzhaveyushhej-stali-vicalina-3-5l-vl-200212sht.jpg
,Молоток для мясо SHESHIFU BH-461 72шт,357,"Кухонные принадлежности, Кухонные принадлежности > Отбивные молотки и топоры",https://hoz-mos.ru/wp-content/uploads/2024/11/molotok-dlya-myaso-sheshifu-bh-461-72sht-scaled.jpg
RE-610,"Чайник из нержавеющей стали с свистком 2,7л RE-610(12шт)",787.5,"Посуда для кухни, Посуда для кухни > Чайники",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-iz-nerzhaveyushhej-stali-s-svistko.jpg
В-РЦ-685,Блок электроустановочный В-РЦ-685 BYLECTRICA,300.30000000000001,"Электротовары и ремонт > Выключатели и розетки, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/blok-elektroustanovochnyj-v-rcz-685-bylectrica.jpg
AH-C08,Секатор садовый (оранжевый) BH-484  (72шт),186.90000000000001,"Кухонные принадлежности, Кухонные принадлежности > Шумовки\, половники и ложки",https://hoz-mos.ru/wp-content/uploads/2024/08/sekator-sadovyj-oranzhevyj-richmax-ah-c08-72sht.jpg
AH-1003,Набор пластиковых квадратных форм для выпечки печенья (5 штук)- AH-1003 (240шт),41.579999999999998,"Кондитерские аксессуары, Кондитерские аксессуары > Формы для выпечки",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-plastikovyh-kvadratnyh-form-dl.jpg
BH-211,Чайник френч-пресс 1000мл.  BH-211 (24шт),322.98000000000002,"Посуда для кухни > Заварники и френч-прессы, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-french-press-1000ml-ah-211-24sht.jpg
BH-TE-7761,термокружка 500мл  BH-TE-7761 (50шт),549.14999999999998,"Посуда для кухни, Посуда для кухни > Термосы и термокружки",https://hoz-mos.ru/wp-content/uploads/2024/08/termokruzhka-500ml-bh-te-7761-50sht.jpg
BH-209,Чайник френч-пресс 600 мл BH-209 (40шт),253.75999999999999,"Посуда для кухни > Заварники и френч-прессы, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-french-press-600-ml-ah-209-40sht.jpg
BH-210,Чайник френч-пресс 800 мл BH-210 (24шт),301.45999999999998,"Посуда для кухни > Заварники и френч-прессы, Посуда для кухни",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-french-press-800-ml-ah-210-24sht.jpg
AH-RX-1805,Ложка силиконовая с деревянной ручкой 32см AH-RX-1805 (144шт),123.90000000000001,"Кухонные принадлежности, Кухонные принадлежности > Шумовки\, половники и ложки",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bbd0bed0b6d0bad0b0-d181d0b8d0bbd0b8d0bad0bed0bdd0bed0b2d0b0d18f-d181-d0b4d0b5d180d0b5d0b2d18fd0bdd0bdd0bed0b9-d180d183d187d0bad0be-3.jpg
232-106,трос буксировочный рыбок 3-тонны 2крючока,304.5,"Хозяйственные товары > Аксессуары для автомобиля, Хозяйственные товары",https://hoz-mos.ru/wp-content/uploads/2024/12/tros-buksirovochnyj-rybok-3-tonny-2kryuchoka.jpg
AH-RX-1814,Лопатка с бамбуковой ручкой 26см AH-RX-1814 (360шт),54.600000000000001,"Кухонные принадлежности, Кухонные принадлежности > Шумовки\, половники и ложки",https://hoz-mos.ru/wp-content/uploads/2024/08/lopatka-s-bambukovoj-ruchkoj-26sm-ah-rx-1814-360sht.jpg
,МОЛОТОК для мясо SHESHIFU BH-453 72шт,315,"Кухонные принадлежности, Кухонные принадлежности > Отбивные молотки и топоры",https://hoz-mos.ru/wp-content/uploads/2024/11/molotok-dlya-myaso-sheshifu-bh-453-72sht-scaled.jpg
AH- 101214,Набор сито 3шт нерж 10см12см 14см10 AH- 101214 (72шт),126,"Кухонные принадлежности > Дуршлаги и сито, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-sito-3sht-nerzh-5sm-7sm-8sm.jpg
"50*1,5см BH-509 (12шт)","Доска разделочная пластиковая, КРУГЛАЯ 50*1,5см BH-509 (12шт)",861,"Кухонные принадлежности > Доски разделочные, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/12/doska-razdelochnaya-plastikovaya-kruglaya-5015sm-bh-509-12sht-2.jpg
"1,2квт","Тен для плита 1,2квт россия",330.75,,https://hoz-mos.ru/wp-content/uploads/2024/11/ten-dlya-plita-12kvt-rossiya.jpg
,Шампура 1 мм. угловой дешево,21.969999999999999,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",
,Колодка для удлинителя 2-Е с з/к 10А 2500вТ 50шт,60.899999999999999,,https://hoz-mos.ru/wp-content/uploads/2024/11/kolodka-dlya-udlinitelya-2-e-s-z-k-10a-2500vt-50sht.jpg
SP4-15-2,Цокольный переходник Е27-4Е27 вертушка 4W для ламп белый пластик SP4-15-2,264.60000000000002,Бытовые электроприборы,https://hoz-mos.ru/wp-content/uploads/2024/11/czokolnyj-perehodnik-e27-4e27-vertushka-4w-dlya-lamp-belyj-plastik-sp4-15-2.jpg
BH-1-8,Швабра с функцией отжима SWITCH N CLEAN - BH-1-8 (40шт),253.05000000000001,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",
GS-100201,Доска разделочная (бук) 28см,420,"Кухонные принадлежности > Доски разделочные, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/d0b4d0bed181d0bad0b0-d180d0b0d0b7d0b4d0b5d0bbd0bed187d0bdd0b0d18f-d0b1d183d0ba-28d181d0bc.jpg
BH-1-1,Швабра однороликовая стелескопической ручкой  BH-1-1 (30 шт),243.71000000000001,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/08/shvabra-odnorolikovaya-steleskopichesk.jpg
BM-1M,Швабра однороликовая с хромированной ручкой BH-1M (30шт),345.35000000000002,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/08/shvabra-odnorolikovaya-s-hromirovanno.jpg
BR-27,Щипцы кулинарные силиконовые  9см. - BR-27 (144шт),129.15000000000001,"Кухонные принадлежности > Кисточки\, лопатки и щипцы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/shhipczy-kulinarnye-silikonovye-10sm-br-28.jpg
BH-213,Швабра отжимная с двумя роликами (с толстой ручкой) BH-213(30шт),368.55000000000001,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/08/shvabra-otzhimnaya-s-dvumya-rolikami-s-tol.jpg
АН-1-24 BH-1BL,Швабра с дозатором для мытья полов BH-1BL (30шт),401.10000000000002,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/08/shvabra-s-dozatorom-dlya-mytya-polov.jpg
XO-25,Паяльник 100 Вт с деревянной ручкой XO-25 (100шт),252,"Электротовары и ремонт > Пайка, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/payalnik-100-vt-s-derevyannoj-ruchkoj-hm-100w.jpg
AV-163,"Набор чайных ложек с рисунком (золотая корона, 6 штук) - AV-163 (100шт)",168,"Кухонные принадлежности, Кухонные принадлежности > Столовые приборы",https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-chajnyh-lozhek-s-risunkom-zolotaya.jpg
BH-56,"Набор шампуров на  прозрачном пакете (6 шт) 59см.1,5мм (кор100уп)",180.18000000000001,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d188d0b0d0bcd0bfd183d180d0bed0b2-d0bdd0b0-d0bfd180d0bed0b7d180d0b0d187d0bdd0bed0bc-d0bfd0b0d0bad0b5d182d0b5-6.jpg
BH-57,Набор шампуров на прозрачном пакете (6 шт) 59 см.2мм (кор50уп) A-57,243.71000000000001,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bdd0b0d0b1d0bed180-d188d0b0d0bcd0bfd183d180d0bed0b2-d0bdd0b0-d0bfd180d0bed0b7d180d0b0d187d0bdd0bed0bc-d0bfd0b0d0bad0b5d182d0b5-6-d188.jpg
BH-657 240шт,терка плоски BH-657 240шт,94.5,,https://hoz-mos.ru/wp-content/uploads/2024/08/terka-ploski-bh-657-240sht-scaled.jpg
BH-521 60шт,пресс для бургер BH-521 60шт,424.19999999999999,,https://hoz-mos.ru/wp-content/uploads/2024/08/press-dlya-burger-bh-521-60sht-scaled.jpg
N-8088,"Ножик карманный, из нержавеющей стали, 14 в 1",136.5,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/nozhik-karmannyj-iz-nerzhaveyushhej-stali-14-v-1.jpg
AH-ZJ-09,Нож кухонный из нержавеющей стали для резки теста 20см. - AH-ZJ-09 (240шт),66.150000000000006,Кухонные принадлежности,https://hoz-mos.ru/wp-content/uploads/2024/08/nozh-kuhonnyj-iz-nerzhaveyushhej-stali-dlya-rezki-testa-20sm-ah-zj-09-240sht.jpg
AH-JY-120,Кисть силиконовая большая AH-JY-120 (288шт),69.299999999999997,"Кухонные принадлежности > Кисточки\, лопатки и щипцы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/kist-silikonovaya-bolshaya-ah-jy-120-288sht.jpg
RE-2015 (12шт),"Чайник из нержавеющей стали ETTBERG 3,0л RE-2015 (12шт)",1260,,https://hoz-mos.ru/wp-content/uploads/2024/11/chajnik-iz-nerzhaveyushhej-stali-ettberg-30l-re-2015-12sht.jpg
BH-MK,Подставка кругли металлическая для столовых приборов BH-MK 160шт,131.25,"Кухонные принадлежности, Кухонные принадлежности > Подставки для приборов и салфеток",https://hoz-mos.ru/wp-content/uploads/2024/08/podstavka-krugli-metallicheskaya-dlya-stolovyh-priborov-bh-mk-160sht-scaled.jpg
"2,0кВт. 50шт","ТЕН для воды нержавеющая сталь 2,0кВт. 50шт",584.85000000000002,"Электротовары и ремонт > Нагревательные элементы и тены, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/ten-dlya-vody-nerzhaveyushhaya-stal-20kvt-50sht.jpg
AH-1808,Кисть силиконовая AH-1808 (360шт),44.100000000000001,"Кухонные принадлежности > Кисточки\, лопатки и щипцы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/kist-silikonovaya-ah-1808-360sht.jpg
BH-820,швабра металическая с телескопической ручкой BH-820 (40шт),336,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/08/shvabra-metalicheskaya-s-teleskopicheskoj-ruchkoj-bh-820-40sht.jpg
Т7-1,Набор кондитерский (7 предметов) - Т7-1 (360шт),70.349999999999994,Кондитерские аксессуары,https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-konditerskij-7-predmetov-t7-1-360sht.jpg
509-X7,Набор кондитерская 12шт 509-X7 (288шт),70.349999999999994,Кондитерские аксессуары,https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-konditerskaya-12sht.jpg
BH01,"Чайник VICALINA, 3.0 литра, со свистком, фиолетовый BH01",1155,"Посуда для кухни, Посуда для кухни > Чайники",https://hoz-mos.ru/wp-content/uploads/2024/08/chajnik-vicalina-25-litra-so-svistkom-fioletovyj.jpg
AH-2020,Кусачки BOMAO №8 с оранжевой ручкой на блистере 200 мм AH-2020,220.5,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/kusachki-bomao-e284968-s-oranzhevoj-ruchkoj-na-blistere-200-mm-ah-2020.jpg
BH-19,Насадка для швабра стандартная BH-19(600шт),81.609999999999999,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/08/nasadka-dlya-shvabra-standartnaya-ah-19300sht.jpg
BH-5-25,Шланг поливочный растягивающий красная 25м BH-5-25(30шт),840.72000000000003,"Товары для дома и дачи > Садовый инвентарь, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/shlang-polivochnyj-rastyagivayushhij-kras.jpg
K180-1,"Термос DAY DAYS со стеклянной колбой, 1800 мл., K180-1 (12 шт)",465.14999999999998,"Посуда для кухни, Посуда для кухни > Термосы и термокружки",https://hoz-mos.ru/wp-content/uploads/2024/08/termos-day-days-so-steklyannoj-kolboj-1800-ml-k180-1-12-sht.jpg
BH-10-50M,Шланг поливочный растягивающий красная 50м BH-10-50(20шт),1383.3399999999999,Услуги Хоз-Планета,https://hoz-mos.ru/wp-content/uploads/2024/08/shlang-polivochnyj-rastyagivayushhij-kras-3.jpg
AH-358,шумовка с керамической ручкой AH-358 (120шт),185.84999999999999,"Кухонные принадлежности, Кухонные принадлежности > Шумовки\, половники и ложки",
HM-62,Набор кондитерских силиконовых аксессуаров - HM-62 (144шт),134.40000000000001,Кондитерские аксессуары,https://hoz-mos.ru/wp-content/uploads/2024/08/nabor-konditerskih-silikonovyh-aksessuarov-hm-62-144sht.jpg
,Вила синий,42,,
BH-203,Насадка сменная для швабры жёсткая (170шт) BH-203,97.650000000000006,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/08/nasadka-smennaya-dlya-shvabry-zhyostkaya-170sh.jpg
МЕДЬ термекс 700W,Тен для водонагревателя МЕДЬ термекс 700W,826.35000000000002,"Электротовары и ремонт > Нагревательные элементы и тены, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/ten-dlya-vodonagrevatelya-med-termeks-700w.jpg
AH-JY111,Лопатка сердечко силиконовая рыбка AH-JY111 (288шт),71.400000000000006,"Кухонные принадлежности > Кисточки\, лопатки и щипцы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/lopatka-serdechko-silikonovaya-rybka-ah-jy111-288sht.jpg
BH-SH-TH,Шнур для электрочайника BH-SH-TH (200шт),88.200000000000003,"Электротовары и ремонт > Удлинители и сетевые переноски, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/shnur-dlya-elektrochajnika-ah-sh-th-200sht.jpg
р-50м,Электрический удлинитель ДЖЕТТ на рамке 50м,1222.2,"Электротовары и ремонт > Удлинители и сетевые переноски, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/elektricheskij-udlinitel-dzhett-na-ramke-50m.jpg
AH-8378,Стамеска строительная Bomao 16 мм AH-8378 (120 шт),183.75,"Электротовары и ремонт > Строительные инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/08/stameska-stroitelnaya-bomao-16-mm-ah-8378-120-sht.jpg
ООО ЭРГ-АЛ,ЭлектроЧайник советская 2л ООО ЭРГ-АЛ,2310,,https://hoz-mos.ru/wp-content/uploads/2024/11/elektrochajnik-sovetskaya-2l-ooo-erg-al.jpg
"1,2м 60шт","Трос сантехнический с ёрщиком 1,2мтр 60шт",189,Хозяйственные товары,"https://hoz-mos.ru/wp-content/uploads/2024/11/tros-santehnicheskij-s-yorshhikom-12mtr-60sht.jpg, https://hoz-mos.ru/wp-content/uploads/2024/11/tros-santehnicheskij-s-yorshhikom-12mtr-60sht-1.jpg"
BH-569-8 144шт,Нож кухонный  BH-569-8 144шт,530.25,"Кухонные принадлежности > Кухонные ножи и ножницы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/nozh-kuhonnyj-bh-569-8-144sht.jpg
AH-232 BH-232,"Подставка под горячее круглая 16,5 см AH-232 (300 шт) BH-232",37.799999999999997,"Кухонные принадлежности, Кухонные принадлежности > Подставки для приборов и салфеток",https://hoz-mos.ru/wp-content/uploads/2024/08/podstavka-pod-goryachee-kruglaya-165-sm-ah-232-300-sht-bh-232.jpg
BH-30,Шпажки деревянные 30 см.BH-30(200шт),39.899999999999999,"Товары для дома и дачи > Все для пикника, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/11/shpazhki-derevyannye-30-sm-bh-30200sht.jpg
AH-190,Шумовка силиконовая с прозрачной ручкой AH-190,110.25,"Кухонные принадлежности, Кухонные принадлежности > Шумовки\, половники и ложки",https://hoz-mos.ru/wp-content/uploads/2024/08/shumovka-silikonovaya-s-prozrachnoj-ruchkoj-ah-190-rotated.jpg
,Сито-дуршлаг с двумя ручками 36см. (50шт),355.94999999999999,"Кухонные принадлежности > Дуршлаги и сито, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/10/sito-durshlag-s-dvumya-ruchkami-18sm.jpg
AH-1809,Кисть силиконовая 23см AH-1809 (360шт),54.600000000000001,"Кухонные принадлежности > Кисточки\, лопатки и щипцы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/kist-silikonovaya-23sm-ah-1809-360sht.jpg
BH-267,Насос для велосипеда средняя BH-267(20шт),273,,https://hoz-mos.ru/wp-content/uploads/2024/08/nasos-dlya-velosipeda-srednyaya-ah-26730sht-scaled.jpg
BH-67 IL-1011,брусок двухстронный для ножей BH-67 20см IL-1011 (50шт),94.5,"Хозяйственные товары > Ножеточки, Хозяйственные товары",https://hoz-mos.ru/wp-content/uploads/2024/08/brusok-dvuhstronnyj-dlya-nozhej-20sm-il-1011-50sht.jpg
SS30HA,"Термос DAY DAYS для чая, ёмкость 3000 мл., SS30HA (6 шт)",1854.3,"Посуда для кухни, Посуда для кухни > Термосы и термокружки",https://hoz-mos.ru/wp-content/uploads/2024/08/termos-day-days-dlya-chaya-yomkost-3000-ml-ss30ha-6-sht.jpg
,Замок для велосипедов,141.75,,https://hoz-mos.ru/wp-content/uploads/2024/11/zamok-dlya-velosipedov-scaled.jpg
BM-32,Сушилка для обуви BM-32 (30 шт),708.75,"Товары для дома и дачи > Аксессуары для ванной комнаты, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/sushilka-dlya-obuvi-bm-32-30-sht.jpg
GS-99361,Штопор нерж TAI YING BH-1627 (72шт),300,"Кухонные принадлежности, Кухонные принадлежности > Открывалки и штопоры",https://hoz-mos.ru/wp-content/uploads/2024/08/shtopor-nerzh-shengua-ah-2763-72sht.jpg
4222363,Коврик силиконовый для духовки  32х24,231,"Кухонные принадлежности, Кухонные принадлежности > Подставки под горячее и коврики",https://hoz-mos.ru/wp-content/uploads/2024/08/kovrik-silikonovyj-dlya-duhovki-32h24.jpg
FA-01,Нож складной FA-01 120шт,493.5,"Товары для дома и дачи > Садовый инвентарь, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/nozh-skladnoj-fa-01-120sht-scaled.jpg
M-R10,Тёрка с металлической ручкой М-R10 (240),1155,"Кухонные принадлежности, Кухонные принадлежности > Приборы для резки продуктов",
FA-14,Нож складной FA-14 120шт,493.5,"Товары для дома и дачи > Садовый инвентарь, Товары для дома и дачи",https://hoz-mos.ru/wp-content/uploads/2024/08/nozh-skladnoj-fa-14-120sht-scaled.jpg
BH-SK-5,Лента двухсторонняя прозрачная 3 метр BH-SK-5 (153шт),94.5,"Хозяйственные товары > Клей и клейкие ленты, Хозяйственные товары",https://hoz-mos.ru/wp-content/uploads/2024/08/d0bbd0b5d0bdd182d0b0-d0b4d0b2d183d185d181d182d0bed180d0bed0bdd0bdd18fd18f-d0bfd180d0bed0b7d180d0b0d187d0bdd0b0d18f-3-d0bcd0b5d182d180-bh.jpg
BH-K21,кисть силиконовая маленькая BH-K21 (480шт),44.100000000000001,"Кухонные принадлежности > Кисточки\, лопатки и щипцы, Кухонные принадлежности",https://hoz-mos.ru/wp-content/uploads/2024/08/kist-silikonovaya-malenkaya-bh-k21-480sht.jpg
